Branch,Doc_Date,Document_No,LC_Date,LC_Number,Customer_Name,Customer_Invoice No.,Overseas_Bank_Name,Drawee,Curr,Loan_Advance,Net_Amount,Bill_Amount,Amount_Realised,Balance,Bill_Due_Date,Accepted_Due_Date,Payment_Tenor,Goods,Country,Shipping_Bill_No, Shipping_Bill_Date, InvoiceNo, InvoiceDate,GR_PP CUST NO , PortCode, Shipping Bill Currency, Shipping Bill Amount,Customer_AccountNo,Swift,IFSC,Bank_Country,Dispatch_Indicator,Notes
6770001,31/10/2017,BCU/792/175955,,,NESSTECH INSTRUMENTS PVT LTD,NIP/0270/2017-18,,NESS TECHNOLOGY M SDN BHD.,INR,N,0,49987.2,0,49987.2,08/01/2018,,90 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,MALAYSIA,9210703,11/10/2017,NIP/0270/2017-18,,,INBOM4,INR,49987.2,H10792101751,,,,,,
6770001,06/11/2017,BCU/792/175976,,,NESSTECH INSTRUMENTS PVT LTD,NIP/0289/2017-18,,NESS TECHNOLOGY M SDN BHD.,INR,N,0,45090.9,0,45090.9,15/01/2018,,90 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,MALAYSIA,9381251,18/10/2017,NIP/0289/2017-18,,,INBOM4,INR,45090.9,H10792101751,,,,,,
6770001,20/11/2017,BCU/792/177072,,,NESSTECH INSTRUMENTS PVT LTD,NIP/0309/2017-18,,NESS TECHNOLOGY M SDN BHD.,INR,N,0,60876.1,0,60876.1,31/01/2018,,90 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,MALAYSIA,9674640,03/11/2017,NIP/0309/2017-18,,,INBOM4,INR,60876.1,H10792101751,,,,,,
6770001,22/02/2018,BCU/792/177502,,,NESSTECH INSTRUMENTS PVT LTD,NIP/0469/2017-18,,NESS TECHNOLOGY M SDN BHD.,INR,N,0,47159,0,47159,07/05/2018,,90 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,MALAYSIA,2668523,06/02/2018,NIP/0469/2017-18,,,INBOM4,INR,47159,H10792101751,,,,,,
6770001,17/05/2018,BCU/792/187206,,,TASTY BITE EATABLES LIMITED,047/R/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,38188.8,0,38188.8,23/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4258660,17/04/2018,047/R/18,,,INNSA1,USD,38188.8,H10792102804,,,,,,
6770001,17/05/2018,BCU/792/187225,,,TASTY BITE EATABLES LIMITED,065/R/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,14688,0,14688,28/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4396892,23/04/2018,065/R/18,,,INNSA1,USD,14688,H10792102804,,,,,,
6770001,17/05/2018,BCU/792/187217,,,TASTY BITE EATABLES LIMITED,056/E/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,1689.6,0,1689.6,25/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4341395,20/04/2018,056/E/18,,,INNSA1,USD,1689.6,H10792102804,,,,,,
6770001,17/05/2018,BCU/792/187224,,,TASTY BITE EATABLES LIMITED,064/E/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,42681.6,0,42681.6,28/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4396189,23/04/2018,064/E/18,,,INNSA1,USD,42681.6,H10792102804,,,,,,
6770001,14/11/2017,BCA/792/177041,22/06/2017,033017070006,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170258,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,Y,114816,114816,91852.8,22963.2,09/12/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,9453395,24/10/2017,RES/20170258,,,INSNF6,USD,114816,H10792102367,BSONBDDH,,BD,,NOW CLAIMING 80 % OF INV.AMT-USD 91-852.80,
6770001,12/12/2017,BCA/792/177142,24/09/2017,033017070010,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170305,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,N,0,586752,469401.6,117350.4,08/01/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,1183345,28/11/2017,RES/20170305,,,INSNF6,USD,300560,H10792102367,BSONBDDH,,BD,,,
6770001,12/12/2017,BCA/792/177142,24/09/2017,033017070010,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170305,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,N,0,586752,469401.6,117350.4,08/01/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,1231529,30/11/2017,RES/20170313,,,INSNF6,USD,286192,H10792102367,BSONBDDH,,BD,,,
6770001,09/01/2018,BCA/792/177279,24/09/2017,033017070011,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170361/359,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,N,0,672128,537702.4,134425.6,05/02/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,1772158,26/12/2017,RES/20170359,,,INSNF6,USD,332288,H10792102367,BSONBDDH,,BD,,,
6770001,09/01/2018,BCA/792/177279,24/09/2017,033017070011,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170361/359,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,N,0,672128,537702.4,134425.6,05/02/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,1805899,27/12/2017,RES/20170361,,,INSNF6,USD,339840,H10792102367,BSONBDDH,,BD,,,
6770001,15/03/2018,BCA/792/177584,24/09/2017,033017070011,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170448 -449,SONALI BANK LTD,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,N,0,695340,556272,139068,09/04/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,3273212,05/03/2018,RES/20170448,,,INSNF6,USD,339840,H10792102367,,,BD,,,
6770001,15/03/2018,BCA/792/177584,24/09/2017,033017070011,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170448 -449,SONALI BANK LTD,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,N,0,695340,556272,139068,09/04/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,3273833,05/03/2018,RES/20170449,,,INSNF6,USD,355500,H10792102367,,,BD,,,
6770001,17/10/2017,BCA/792/175854,22/06/2017,033017070006,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170209,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,Y,325713,325713,260570.4,65142.6,11/11/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,8946825,27/09/2017,RES/20170209,,,INSNF6,USD,325713,H10792102367,BSONBDDH,,BD,,NOW CLAIMING 80 % OF INV.AMT-USD 715751.20,
6770001,16/01/2018,BCA/792/177324,24/09/2017,033017070011,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170371/376/377/384/385,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,N,0,1631656,1305324.8,326331.2,12/02/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,1944732,02/01/2018,RES/20170385,,,INSNF6,USD,339840,H10792102367,BSONBDDH,,BD,,,
6770001,16/01/2018,BCA/792/177324,24/09/2017,033017070011,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170371/376/377/384/385,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,N,0,1631656,1305324.8,326331.2,12/02/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,1922448,01/01/2018,RES/20170376,,,INSNF6,USD,504020,H10792102367,BSONBDDH,,BD,,,
6770001,16/01/2018,BCA/792/177324,24/09/2017,033017070011,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170371/376/377/384/385,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,N,0,1631656,1305324.8,326331.2,12/02/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,1900167,30/12/2017,RES/20170371,,,INSNF6,USD,623040,H10792102367,BSONBDDH,,BD,,,
6770001,22/08/2017,BCA/792/175547,22/06/2017,033017070006,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170125 - 20170128 - 20170130,SONALI BANK LIMITED,BANGLADESH RURAL ELECTRIFICATION BOARD,USD,Y,1071930,1071930,857544,214386,16/09/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,BANGLADESH,7808533,03/08/2017,RES/20170128,,,INMAA1,USD,248280,H10792102367,BSONBDDH,,BD,,INV.AMT-USD 1071930.00 CLAIMING 80% NOW,
6770001,18/05/2018,BCU/792/187214,,,TASTY BITE EATABLES LIMITED,053/E/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,37756.8,0,37756.8,23/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4331833,20/04/2018,053/E/18,,,INNSA1,USD,37756.8,H10792102804,,,,,,
6770001,27/02/2018,BCU/792/176896,08/01/2018,003LM02180080002,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,DDS17001783,YES BANK LTD,ANGELIQUE INTERNATIONAL LIMITED,INR,N,0,20583543,0,20583543,22/06/2018,29/05/2018,115 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,YESB0000016,,,,,
6770001,01/11/2017,BCU/792/175957,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170238,,INTERNATIONAL ENERGY TECHNIK (U) LTD.,USD,N,0,19095,0,19095,14/12/2017,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,UGANDA,9224048,11/10/2017,RES/20170238,,,INSNF6,USD,19095,H10792102367,,,,,,
6770001,29/11/2017,BCA/792/176595,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RDS/91300055 AND 70/2 - RDS/91300023 AND 30/2,,DIRECTORATE OF CONTRACTS & MATERIALS MANAGEMENT,INR,N,0,15405700,0,15405700,26/12/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,29/11/2017,BCA/792/176596,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RDS/91300043 AND 46/2 - RDS/91400032 AND 39/2,,DIRECTORATE OF CONTRACTS & MATERIALS MANAGEMENT,INR,N,0,15405700,0,15405700,26/12/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,08/06/2017,BCA/792/176156,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RDS/91600163,,ESSAR PROJECTS INDIA LTD,INR,N,0,412467,0,412467,03/07/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,29/11/2017,BCA/792/176593,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RDS/91400029/1,,DIRECTORATE OF CONTRACTS & MATERIALS MANAGEMENT,INR,N,0,520000,0,520000,26/12/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,29/11/2017,BCA/792/176594,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RDS/91300194 AND 195/1,,DIRECTORATE OF CONTRACTS & MATERIALS MANAGEMENT,INR,N,0,1733600,0,1733600,26/12/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,20/04/2023,BCA/792/235002,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,SUMITOMO CHEMICAL (ASIA PACIFIC) PTE LTD. -,USD,N,0,30000,0,30000,15/05/2023,,Sight,HORTICULTURE AND FLOCULURE PRODUCTS,BARBADOS,,,,,,,,,H10792100446,,,,Sent to Bank,-,
6770001,20/04/2023,BCA/792/235003,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,SUMITOMO CHEMICAL (ASIA PACIFIC) PTE LTD. -,USD,N,0,2000,0,2000,15/05/2023,,Sight,PROCESSED FRUITS AND JUICES,BARBADOS,,,,,,,,,H10792100446,,,,Sent to Bank,-,
6770001,14/09/2017,BCA/792/176370,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,rds/91600071/2 -rds/91600072/2 -rds/91600073/2 -rds/91600074/2 -rds/91600071/3,,ESSAR PROJECTS INDIA LTD,INR,N,0,6196000,0,6196000,09/10/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,17/05/2018,BCU/792/187223,,,TASTY BITE EATABLES LIMITED,063/R/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,734.4,0,734.4,28/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4391746,23/04/2018,063/R/18,,,INNSA1,USD,734.4,H10792102804,,,,,,
6770001,17/05/2018,BCU/792/187216,,,TASTY BITE EATABLES LIMITED,055/E/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,33782.4,0,33782.4,25/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4341401,20/04/2018,055/R/18,,,INNSA1,USD,33782.4,H10792102804,,,,,,
6770001,17/05/2018,BCU/792/187218,,,TASTY BITE EATABLES LIMITED,058/E/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,38592,0,38592,25/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4360921,21/04/2018,058/E/18,,,INNSA1,USD,38592,H10792102804,,,,,,
6770001,17/05/2018,BCU/792/187220,,,TASTY BITE EATABLES LIMITED,060/E/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,42681.6,0,42681.6,28/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4394494,23/04/2018,060/E/18,,,INNSA1,USD,42681.6,H10792102804,,,,,,
6770001,17/05/2018,BCU/792/187221,,,TASTY BITE EATABLES LIMITED,061/E/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,32503.68,0,32503.68,28/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4394496,23/04/2018,061/E/18,,,INNSA1,USD,32503.68,H10792102804,,,,,,
6770001,17/05/2018,BCU/792/187219,,,TASTY BITE EATABLES LIMITED,059/E/18,,PREFERRED BRANDS INTERNATIONAL INC,USD,N,0,32503.68,0,32503.68,28/05/2018,,30 From AWB/BL Date,PROCESSED FRUITS AND JUICES,UNITED STATES OF AMERICA,4366535,21/04/2018,059/E/18,,,INNSA1,USD,32503.68,H10792102804,,,,,,
6770001,17/12/2022,BLA/792/225008,,,SUMITOMO CHEMICAL INDIA PVT. LTD,059/21-22,,CHHATTISGARH-WR TRANSMISSION LIMITED,USD,N,0,6720,0,6720,25/04/2022,,Sight,MISC. PROCESSED ITEMS,BRAZIL,20181219,15/12/2018,47/2017-2018,,,INNSA1,USD,50200,H10792100446,,,,Non-Dispatch,554970,
6770001,23/02/2018,BCU/792/177505,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170411,,ENEL DISTRIBUZIONE S.P.A,EUR,N,0,145848.23,0,145848.23,03/07/2018,,150 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,ITALY,2628734,03/02/2018,RES/20170411,,,INSNF6,EUR,145848.23,H10792102367,,,,,,
6770001,24/12/2022,BBA/792/225005,,,ASAHI INDIA GLASS LTD,,,SIAM MUSIC YAMAHA CO LTD,USD,N,0,200000,0,200000,18/01/2023,,Sight,RICE,ARGENTINA,,,,,,,,,H10792300004,,,,Sent to Bank,testing by VB BLA (not verified) 002,
6770001,24/12/2022,BCA/792/225005,,,ASAHI INDIA GLASS LTD,,,DANKE TECHNOELECTRO PVT.LTD.,USD,N,0,200000,0,200000,18/01/2023,,Sight,RICE,ARGENTINA,,,,,,,,,H10792300004,,,,Sent to Bank,testing by VB BLA (not verified) 003,
6770001,17/05/2018,BCU/792/187239,,,NESSTECH INSTRUMENTS PVT LTD,NIP/036/2018-19,,NESSTECH INC,INR,N,0,1116001,0,1116001,22/06/2018,,60 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,JAPAN,4402048,23/04/2018,NIP/036/2018-19,,,INBOM4,INR,1116001,H10792101751,,,,,,
6770001,12/04/2018,BCU/792/187046,,,PENTEL STATIONERY INDIA PRIVATE LIMITED,17-18/PV/E/202,,PENTEL POLAND SP ZO O,USD,N,0,44812.03,0,44812.03,04/06/2018,,60 From AWB/BL Date,PAPERWOOD PRODUCTS,POLAND,3830442,28/03/2018,17-18/PV/E/202,,,INNSA1,USD,44812.03,F10792910338,,,,,,
6770001,17/05/2018,BCU/792/187158,,,ORIENTAL YEAST INDIA PRIVATE LIMITED,F-08,,ORIENTAL YEAST CO.LTD.,INR,N,0,1380400,0,1380400,01/06/2018,,50 From AWB/BL Date,MISC.MFG(THOSE NOT ALLOTTED ANY CODE),JAPAN,3930007,02/04/2018,F-08,,,INNSA1,INR,1380400,H10792101890,,,,,,
6770001,02/11/2017,BCU/792/175971,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,SWG/SES/17000001/03,,TOSHIBA HAMAKAWASAKI OPERATIONS,JPY,N,0,26600000,23940000,2660000,02/12/2017,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,JAPAN,8569231,11/09/2017,SWG/SES/17000001,,,INSNF6,JPY,13740941,H10792102367,,,,,,
6770001,02/11/2017,BCU/792/175971,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,SWG/SES/17000001/03,,TOSHIBA HAMAKAWASAKI OPERATIONS,JPY,N,0,26600000,23940000,2660000,02/12/2017,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,JAPAN,8645216,14/09/2017,SWG/SES/17000003,,,INSNF6,JPY,12859059,H10792102367,,,,,,
6770001,17/02/2023,BLA/792/225024,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,ISUZU MOTORS INTERNATIONAL OPERATIONS THAILAND CO LTD,USD,N,0,3000,0,3000,10/11/2023,,Sight,RICE,AFGHANISTAN,,,,,,,,,H10792100446,,,,Sent to Bank,TEST_17/02/2023,
6770001,24/12/2022,BBA/792/225007,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,ISUZU MOTORS INTERNATIONAL OPERATIONS THAILAND CO LTD,EUR,N,0,1000,0,1000,01/01/2023,,Sight,WHEAT,ARGENTINA,,,,,,,,,H10792100446,,,,Sent to Bank,testing by VB 002 (bellow thresold limit),
6770001,24/12/2022,BCA/792/225007,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,ISUZU MOTORS INTERNATIONAL OPERATIONS THAILAND CO LTD,USD,N,0,1400,0,1400,18/01/2023,,Sight,WHEAT,ARGENTINA,,,,,,,,,H10792100446,,,,Sent to Bank,testing by VB 003 (bellow thresold limit),
6770001,13/07/2023,BCA/792/235006,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,ISUZU MOTORS INTERNATIONAL OPERATIONS THAILAND CO LTD,USD,N,0,100000,0,100000,14/07/2023,,Sight,PROCESSED FRUITS AND JUICES,ANGOLA,,,,,,,,,H10792100446,,,,Sent to Bank,TEST,
6770001,25/01/2018,BCU/792/177367,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/91700022 - 23 - 26 - 27 - 28,,TOSHIBA TRANSMISSION AND DISTRIBUTION SYSTEMS VIETNAM LTD,USD,N,0,1702450,851195,851255,30/06/2018,,0 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,VIETNAM,8806633,21/09/2017,RES/91700027,,,INMAA1,USD,340490,H10792102367,,,,,,
6770001,25/01/2018,BCU/792/177367,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/91700022 - 23 - 26 - 27 - 28,,TOSHIBA TRANSMISSION AND DISTRIBUTION SYSTEMS VIETNAM LTD,USD,N,0,1702450,851195,851255,30/06/2018,,0 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,VIETNAM,8804628,21/09/2017,RES/91700028,,,INMAA1,USD,340490,H10792102367,,,,,,
6770001,02/05/2018,BCA/792/187082,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170212 TO 216,,TOSHIBA TRANSMISSION AND DISTRIBUTION SYSTEMS VIETNAM LTD,USD,N,0,25625,0,25625,02/05/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,VIETNAM,8899623,26/09/2017,RES/20170214,,,INSNF6,USD,5125,H10792102367,,,,,,
6770001,02/05/2018,BCA/792/187082,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170212 TO 216,,TOSHIBA TRANSMISSION AND DISTRIBUTION SYSTEMS VIETNAM LTD,USD,N,0,25625,0,25625,02/05/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,VIETNAM,8899623,26/09/2017,RES/20170213,,,INSNF6,USD,5125,H10792102367,,,,,,
6770001,02/05/2018,BCA/792/187082,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170212 TO 216,,TOSHIBA TRANSMISSION AND DISTRIBUTION SYSTEMS VIETNAM LTD,USD,N,0,25625,0,25625,02/05/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,VIETNAM,8899623,26/09/2017,RES/20170212,,,INSNF6,USD,5125,H10792102367,,,,,,
6770001,02/05/2018,BCA/792/187082,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170212 TO 216,,TOSHIBA TRANSMISSION AND DISTRIBUTION SYSTEMS VIETNAM LTD,USD,N,0,25625,0,25625,02/05/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,VIETNAM,8899623,26/09/2017,RES/20170216,,,INSNF6,USD,5125,H10792102367,,,,,,
6770001,02/05/2018,BCA/792/187082,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170212 TO 216,,TOSHIBA TRANSMISSION AND DISTRIBUTION SYSTEMS VIETNAM LTD,USD,N,0,25625,0,25625,02/05/2018,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,VIETNAM,8899623,26/09/2017,RES/20170215,,,INSNF6,USD,5125,H10792102367,,,,,,
6770001,31/03/2018,BCU/792/177678,,,KOKUYO CAMLIN LIMITED,KC2018SAUDI006,,BADER NASSER AL BADER TRADING ESTABLISHMENT,USD,N,0,44273.6,0,44273.6,25/06/2018,25/06/2018,60 From Invoice Date,PAPERWOOD PRODUCTS,SAUDI ARABIA,3476695,14/03/2018,KC2018SAUDI006,,,INNSA1,USD,44273.6,H10792101971,,,,,,
6770001,20/04/2023,BBA/792/235003,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,SUMITOMO CHEMICAL (ASIA PACIFIC) PTE LTD. -,USD,N,0,25000,0,25000,15/05/2023,,Sight,COFFEE,AUSTRIA,,,,,,,,,H10792100446,,,,Sent to Bank,-,
6770001,20/04/2023,BBA/792/235007,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,DANKE TECHNOELECTRO PVT.LTD.,EUR,N,0,20000,0,20000,15/05/2023,,Sight,SUGAR AND MOLLASES,AZARBAIJAN,,,,,,,,,H10792100446,,,,Sent to Bank,,
6770001,18/04/2018,BCU/792/187002,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,SWG/RES/2017000013,,TOKO ELECTRIC (SUZHOU) CO.LTD.,USD,N,0,17071.08,0,17071.08,14/05/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,CHINA,3470133,14/03/2018,SWG/SES/17000013,,,INHYD4,USD,17071.08,H10792102367,,,,,,
6770001,11/05/2018,BCU/792/187179,,,PENTEL STATIONERY INDIA PRIVATE LIMITED,18-19/PV/E/00018,,PENTEL (SINGAPORE) PTE. LTD.,USD,N,0,14075.08,0,14075.08,02/08/2018,,90 From AWB/BL Date,PAPERWOOD PRODUCTS,SINGAPORE,4505633,27/04/2018,18-19/PV/E/00018,,,INNSA1,USD,14075.08,F10792910338,,,,,,
6770001,04/07/2017,BCA/792/176228,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RDS/91700019,,LARSEN & TOUBRO LTD.,INR,N,0,4137240,0,4137240,29/07/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,19/02/2018,BCU/792/176877,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RDS/91700004/3,,LARSEN & TOUBRO LTD.,INR,N,0,2271542,0,2271542,26/03/2018,,60 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,04/07/2017,BCA/792/176227,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RDS/91700020,,LARSEN & TOUBRO LTD.,INR,N,0,595336,0,595336,29/07/2017,,Sight,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,08/03/2018,BCU/792/176934,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,TTDI/LTP/I/2017-18/51,,LARSEN & TOUBRO LTD.,INR,N,0,14817600,0,14817600,01/05/2018,,60 From Invoice Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,,,,,,
6770001,20/04/2023,BBA/792/235001,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,SEONG HWAN SOO DONGMUNRI,USD,N,0,2000,0,2000,05/05/2023,,Sight,CASHEW,COTE D'IVOIRE,,,,,,,,,H10792100446,,,,Sent to Bank,,
6770001,20/04/2023,BBA/792/235002,,,SUMITOMO CHEMICAL INDIA PVT. LTD,,,UNION BANK OF INDIA TRAFIGURA,EUR,N,0,2000,0,2000,05/05/2023,,Sight,WHEAT,AUSTRALIA,,,,,,,,,H10792100446,,,,Sent to Bank,,
6770001,19/12/2022,BBU/792/225001,,,SUMITOMO CHEMICAL INDIA PVT. LTD,SI/EXP/20181215,,MIZUHO BANK LTD,USD,N,0,250000,0,250000,19/12/2022,,0 From AWB/BL Date,COTTON RAW INCLUDING WASTE,AUSTRALIA,4357006,21/04/2018,MH5100000002,,,INNSA1,USD,320000,H10792100446,,,,Non-Dispatch,510032,
6770001,18/04/2018,BCU/792/187078,,,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,RES/20170462/463/464,,PREFORMED LINE PRODUCTS (AUSTRALIA),AUD,N,0,57676,0,57676,21/05/2018,,60 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,AUSTRALIA,3448323,13/03/2018,RES/20170462,,,INSNF6,AUD,8076,H10792102367,,,,,,
